movie_id,movie_title,numb_of_critics,duration,genres,num_voted_users,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,gross,title_year,imdb_score,aspect_ratio,movie_facebook_likes,director_id,actor_1_id,actor_2_id,actor_3_id
3139,Roll Bounce,55,112,Comedy|Drama|Music|Romance,5585,1970s|boy|competition|roller skates|tubesocks,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,75,English,USA,PG-13,,17378977,2005,6.0,2.35,997,579,1208,,
2386,The Amityville Horror,220,90,Drama|Horror|Mystery|Thriller,80903,ghost|haunted house|murder|nightmare|priest,http://www.imdb.com/title/tt0384806/?ref_=fn_tt_tt_1,518,English,USA,R,19000000,64255243,2005,6.0,2.35,0,990,56,,
1943,Ice Princess,67,98,Comedy|Drama|Family|Sport,19737,championship|coach|harvard|physics|zamboni,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,81,English,USA,G,,24381334,2005,6.0,1.85,901,815,773,,
1325,Nomad: The Warrior,30,112,Drama|History|War,3322,1800s|kazakhstan|nomad,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,32,Kazakh,France,R,25000000,77231,2005,6.0,2.35,265,194,546,,
4173,Beer League,20,86,Comedy|Sport,6930,baseball|baseball movie|beer|slacker|softball,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,53,English,USA,R,2800000,475000,2006,6.0,,323,1848,700,,
419,The Fast and the Furious: Tokyo Drift,158,104,Action|Crime|Thriller,179500,car|challenge|drift racing|drifting|tokyo japan,http://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1,378,English,USA,PG-13,85000000,62494975,2006,6.0,2.35,0,42,216,,
504,Arthur and the Invisibles,101,94,Adventure|Animation|Family|Fantasy,25843,boy|debt|garden|princess|treasure,http://www.imdb.com/title/tt0344854/?ref_=fn_tt_tt_1,64,English,France,PG,86000000,15131330,2006,6.0,2.35,941,191,246,,
2507,ATL,54,105,Comedy|Crime|Drama|Music|Romance,8522,high school|rollerskating rink|spelman college|twin|voice over narration,http://www.imdb.com/title/tt0466856/?ref_=fn_tt_tt_1,92,English,USA,PG-13,,21160089,2006,6.0,2.35,874,1031,990,,
3076,Kabhi Alvida Naa Kehna,20,193,Drama,13998,extramarital affair|fashion magazine editor|marriage|new york|teacher,http://www.imdb.com/title/tt0449999/?ref_=fn_tt_tt_1,264,Hindi,India,R,700000000,3275443,2006,6.0,2.35,659,1295,1190,,
3355,Valley of the Wolves: Iraq,16,122,Action|Adventure,14486,abu ghraib|bomb|christian|explosion|iraq,http://www.imdb.com/title/tt0493264/?ref_=fn_tt_tt_1,159,Arabic,Turkey,,8300000,,2006,6.0,1.85,467,1437,1297,,
669,World Trade Center,242,129,Drama|History|Thriller,67395,based on true story|police|rescue|rubble|trapped,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,English,USA,PG-13,63000000,70236496,2006,6.0,1.85,0,79,77,,
3921,Let's Go to Prison,46,90,Comedy|Crime,19622,illinois|judge|male full back nudity|revenge|wine tasting,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58,English,USA,R,,4613815,2006,6.0,1.85,931,1357,583,,
4238,Jack Brooks: Monster Slayer,95,90,Action|Comedy|Horror,5187,cult film|demon|monster slayer|uncle|vomiting,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,46,English,Canada,R,2500000,,2007,6.0,1.85,870,1563,1657,,
1623,Baby Mama,145,99,Comedy|Romance,34079,baby|book|cartoon on tv|female protagonist|male anorexia,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,97,English,USA,PG-13,30000000,60269340,2008,6.0,1.85,0,695,657,,
1129,Miracle at St. Anna,158,160,Action|Crime|Drama|Thriller|War,15697,boy|german soldier|partisan|trapped|village,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1,182,English,USA,R,45000000,7916887,2008,6.0,2.35,0,437,59,,
1373,Nim's Island,139,96,Adventure|Comedy|Family|Fantasy,28109,author|girl|island|reading|scientist,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110,English,USA,PG,37000000,48006503,2008,6.0,2.35,0,608,70,,
1495,Punisher: War Zone,151,103,Action|Crime|Drama|Thriller,48999,gun fu|plastic surgery|psychopath|undercover|vigilante,http://www.imdb.com/title/tt0450314/?ref_=fn_tt_tt_1,280,English,USA,R,35000000,7948159,2008,6.0,2.35,0,648,431,,
821,Leatherheads,186,114,Comedy|Drama|Romance|Sport,27664,college football|fight|football|hero|surrender,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,120,English,USA,PG-13,58000000,31199215,2008,6.0,1.85,472,299,371,,
2749,Bathory: Countess of Blood,25,141,Biography|Drama|Fantasy|History,3425,bathory|countess|female protagonist|legend|virgin blood,http://www.imdb.com/title/tt0469640/?ref_=fn_tt_tt_1,32,English,Slovakia,R,,,2008,6.0,2.35,0,1157,1068,,
2940,Quarantine,198,89,Horror|Sci-Fi|Thriller,57446,apartment building|found footage|television|trapped|virus,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,369,English,USA,R,12000000,31691811,2008,6.0,1.85,0,1236,891,,
4910,Baghead,93,84,Comedy|Drama|Horror|Romance,3507,actor|cabin|california|paper bag|vomiting,http://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,40,English,USA,R,,140016,2008,6.0,1.85,443,1344,1592,,
1538,Doomsday,254,113,Action|Sci-Fi|Thriller,62770,cure|quarantine|scotland|virus|wall,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1,396,English,UK,R,30000000,10955425,2008,6.0,2.35,0,669,633,,
3419,Pathology,79,95,Crime|Horror|Thriller,26849,corpse|dark humor|medical school|murder|pathology,http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1,107,English,USA,R,8000000,108662,2008,6.0,2.35,3000,1470,463,,
785,Righteous Kill,198,101,Action|Crime|Drama|Mystery|Thriller,73368,blood splatter|execution|new york city|nypd|serial killer,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,248,English,USA,R,60000000,40076438,2008,6.0,2.35,0,359,159,,
3322,The Girl on the Train,66,105,Drama,1219,bar mitzvah|lawyer|train|wealth|wrestler,http://www.imdb.com/title/tt1183672/?ref_=fn_tt_tt_1,14,French,France,Unrated,,2874,2009,6.0,2.35,120,1415,528,,
3022,The Cry of the Owl,35,100,Drama|Thriller,3737,isolated house|promotion|river|small town|stalking,http://www.imdb.com/title/tt1034302/?ref_=fn_tt_tt_1,27,English,UK,R,11500000,,2009,6.0,2.35,443,1273,206,,
3041,Saw VI,156,92,Horror|Mystery,76207,deception|flash photography|game of death|jigsaw|pig mask,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,194,English,Canada,R,11000000,27669413,2009,6.0,1.85,0,1028,465,,
560,Carriers,130,84,Drama|Horror|Sci-Fi|Thriller,35510,beach|disease|latex gloves|pandemic|virus,http://www.imdb.com/title/tt0806203/?ref_=fn_tt_tt_1,119,English,USA,PG-13,,90820,2009,6.0,2.35,0,283,265,,
37,Transformers: Revenge of the Fallen,366,150,Action|Adventure|Sci-Fi,323207,autobot|decepticon|machine|sun|symbol,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,1439,English,USA,PG-13,200000000,402076689,2009,6.0,2.35,0,28,28,33,31
3171,The Tourist,321,103,Action|Romance|Thriller,176606,police surveillance|surveillance van|tailing a suspect|tourist|venice italy,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,374,English,USA,PG-13,100000000,67631157,2010,6.0,2.35,25000,176,2,,
3534,Ca$h,27,118,Comedy|Crime|Thriller,7663,cash|financial problem|heist|land rover|mortgage,http://www.imdb.com/title/tt1106860/?ref_=fn_tt_tt_1,38,English,USA,R,7000000,46451,2010,6.0,1.85,694,1518,9,,
3274,Kites,41,90,Action|Drama|Romance|Thriller,9673,casino|desert|love|suicide|tragic event,http://www.imdb.com/title/tt1198101/?ref_=fn_tt_tt_1,106,English,India,,600000000,1602466,2010,6.0,,0,1396,1265,,
2140,For Colored Girls,75,133,Drama,6067,african american protagonist|female protagonist|multi protagonist|poem|three word title,http://www.imdb.com/title/tt1405500/?ref_=fn_tt_tt_1,73,English,USA,R,,37721949,2010,6.0,1.85,0,796,843,,
536,Grown Ups,179,102,Comedy,181443,basketball|coach|daughter|high school|high school basketball,http://www.imdb.com/title/tt1375670/?ref_=fn_tt_tt_1,311,English,USA,PG-13,80000000,162001186,2010,6.0,1.85,12000,206,27,,
306,The Tourist,321,103,Action|Romance|Thriller,176598,police surveillance|surveillance van|tailing a suspect|tourist|venice italy,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,374,English,USA,PG-13,100000000,67631157,2010,6.0,2.35,25000,176,2,,
3955,Another Happy Day,46,119,Comedy|Drama,3297,countryside|marriage|maryland|usa|wedding,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,42,English,USA,R,4000000,,2011,6.0,2.35,798,1733,643,,
2745,Winnie Mandela,17,104,Biography|Drama|History,609,character name in title|nelson mandela|one word title|reference to winnie mandela|south africa,http://www.imdb.com/title/tt1551641/?ref_=fn_tt_tt_1,15,English,South Africa,R,15000000,,2011,6.0,,705,1153,981,,
3856,Saving Private Perez,16,105,Adventure|Comedy|Western,1592,conflicted hero|flashback|mission|rescue|rescue mission,http://www.imdb.com/title/tt0461336/?ref_=fn_tt_tt_1,14,Spanish,Mexico,PG-13,,1391770,2011,6.0,2.35,0,1687,1486,,
1393,The Rite,267,114,Drama|Horror|Mystery|Thriller,75864,demon|exorcism|exorcist|faith|seminary,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197,English,USA,PG-13,37000000,33037754,2011,6.0,2.35,23000,310,83,,
1019,Dream House,174,84,Drama|Mystery|Thriller,46239,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1,137,English,USA,PG-13,55000000,21283440,2011,6.0,2.35,0,474,20,,
864,Mr. Popper's Penguins,189,94,Comedy|Family|Fantasy,67191,father|penguin|snowglobe|son|winter,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,108,English,USA,PG,55000000,68218041,2011,6.0,1.85,14000,197,382,,
2272,What's Your Number?,151,117,Comedy|Romance,58957,ex boyfriend|morning after|prince charming|quarrel|womanizer,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,91,English,USA,R,20000000,13987482,2011,6.0,1.85,0,946,105,,
1724,1911,63,121,Action|Adventure|Drama|History|War,4670,china|disarming someone|qing dynasty|stabbed with a bayonet|war violence,http://www.imdb.com/title/tt1772230/?ref_=fn_tt_tt_1,27,Mandarin,China,R,18000000,127437,2011,6.0,2.35,0,745,29,,
4501,Blue Like Jazz,38,108,Comedy|Drama,2582,church|college|color in title|philosophy|texas,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,89,English,USA,PG-13,1200000,594904,2012,6.0,1.85,0,2043,1789,,
4654,"For a Good Time, Call...",115,88,Comedy,13421,friend|friendship|gay|phone sex|sex,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34,English,USA,R,850000,1243961,2012,6.0,2.35,0,2149,1874,,
802,The Mortal Instruments: City of Bones,212,130,Fantasy|Horror|Mystery|Romance,107028,battle|demon|magic|secret|warrior,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,457,English,USA,PG-13,60000000,31165421,2013,6.0,2.35,44000,384,16,,
4496,Home Run,10,113,Drama|Sport,2417,addiction|alcoholic|baseball|car accident|reference to god,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,32,English,USA,PG-13,1200000,2859955,2013,6.0,2.35,0,2041,69,,
3972,Desert Dancer,31,104,Biography|Drama,1177,dance|dancer|dancing|desert|iran,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,10,English,UK,PG-13,4000000,143653,2014,6.0,2.35,0,1743,1535,,
3540,Alpha and Omega 4: The Legend of the Saw Toothed Cave,2,45,Action|Adventure|Animation|Comedy|Drama|Family|Fantasy|Thriller,192,blindness|cave|spirit|wolf|wolf cub,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,,USA,,7000000,,2014,6.0,,41,1522,1355,,
4119,The Gambler,175,111,Crime|Drama|Thriller,48562,dog|gambler|gambling|gangster|professor,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,English,USA,R,25000000,33631221,2014,6.0,2.35,0,196,643,,
591,Hercules,245,101,Action|Adventure,115687,army|greek mythology|hercules|king|mercenary,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,269,English,USA,PG-13,100000000,72660029,2014,6.0,2.35,21000,26,139,,
1941,The Gambler,175,111,Crime|Drama|Thriller,48559,dog|gambler|gambling|gangster|professor,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,English,USA,R,25000000,33631221,2014,6.0,2.35,0,196,643,,
315,Hercules,245,101,Action|Adventure,115687,army|greek mythology|hercules|king|mercenary,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,269,English,USA,PG-13,100000000,72660029,2014,6.0,2.35,21000,26,139,,
3264,Plastic,29,102,Action|Comedy|Crime|Drama,5865,credit card fraud|lesbian kiss|miami,http://www.imdb.com/title/tt2556874/?ref_=fn_tt_tt_1,12,English,UK,R,10000000,,2014,6.0,,1000,1390,931,,
946,Into the Woods,321,125,Adventure|Comedy|Drama|Fantasy|Musical,101178,based on stage musical|cinderella|little red riding hood|singing|witch,http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1,779,English,USA,PG,50000000,127997349,2014,6.0,2.39,90000,15,2,,
1054,Taken 3,222,115,Action|Thriller,133436,betrayal|death|final showdown|murder|on the run,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,323,English,France,PG-13,48000000,89253340,2014,6.0,2.35,38000,484,23,,
4636,Ask Me Anything,8,100,Drama,7870,bare breasts|female protagonist,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64,English,USA,Not Rated,950000,,2014,6.0,,884,2138,1864,,
1223,The Other Woman,191,109,Comedy|Romance,104481,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,189,English,USA,PG-13,40000000,83906114,2014,6.0,2.35,16000,550,108,,
502,The Last Witch Hunter,202,106,Action|Adventure|Fantasy,58752,box office flop|burned to death|magic|witch|witch hunter,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1,117,English,USA,PG-13,90000000,27356090,2015,6.0,2.35,21000,109,128,,
2100,Victor Frankenstein,159,110,Drama|Horror|Sci-Fi|Thriller,28621,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,5773519,2015,6.0,2.35,11000,524,114,,
4991,Counting,12,111,Documentary,61,city|city symphony|diary|essay|surveillance,http://www.imdb.com/title/tt4462082/?ref_=fn_tt_tt_1,1,English,USA,,50000,,2015,6.0,1.78,5,2368,,,
587,The SpongeBob Movie: Sponge Out of Water,147,92,Adventure|Animation|Comedy|Family|Fantasy,34359,book|magic|pirate|plankton|time machine,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,133,English,USA,PG,74000000,162495848,2015,6.0,1.85,16000,294,274,,
1203,Get Hard,173,107,Comedy|Crime,85629,camera focus on female butt|gay bar|millionaire|singing in a car|two word title,http://www.imdb.com/title/tt2561572/?ref_=fn_tt_tt_1,144,English,USA,R,40000000,90353764,2015,6.0,1.85,14000,549,167,,
4315,Circle,29,87,Drama|Horror|Mystery|Sci-Fi|Thriller,13279,alien abduction|debate|lesbian|pregnant|spaceship,http://www.imdb.com/title/tt3118452/?ref_=fn_tt_tt_1,59,English,USA,Not Rated,,,2015,6.0,,0,1931,1699,,
1306,Victor Frankenstein,159,110,Drama|Horror|Sci-Fi|Thriller,28618,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,5773519,2015,6.0,2.35,11000,524,114,,
1147,Victor Frankenstein,159,110,Drama|Horror|Sci-Fi|Thriller,28618,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,5773519,2015,6.0,2.35,11000,524,114,,
811,Xi you ji zhi: Sun Wukong san da Baigu Jing,14,119,Action|Adventure|Fantasy,1212,buddhism|demon|journey to the west|monk|monkey king,http://www.imdb.com/title/tt4591310/?ref_=fn_tt_tt_1,9,English,China,,68005000,,2016,6.0,2.35,426,389,215,,
1428,Neighbors 2: Sorority Rising,177,92,Comedy,28041,bare chested male|gay|gay best friend|gay man|gay marriage proposal,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,English,USA,R,35000000,55291815,2016,6.0,2.35,0,551,54,,
3968,Ben-Hur,1,141,Adventure|Drama|History,67,chariot race|epic|false accusation|jerusalem|slave,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,English,USA,PG-13,100000000,,2016,6.0,2.35,0,204,131,,
3113,The Boy,159,97,Horror|Mystery|Thriller,35654,animate doll|doll|england|nanny|surprise ending,http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1,155,English,USA,PG-13,10000000,35794166,2016,6.0,2.35,20000,927,1204,,
3026,Dirty Grandpa,158,109,Comedy,49671,female removes her clothes|fondling|voyeur|voyeurism|white panties,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1,166,English,USA,R,11500000,35537564,2016,6.0,2.35,11000,1275,159,,
4899,She Done Him Wrong,35,66,Comedy|Drama|History|Musical|Romance,4152,captain|marriage proposal|saloon|saloon singer|singer,http://www.imdb.com/title/tt0024548/?ref_=fn_tt_tt_1,59,English,USA,Approved,200000,,1933,6.5,1.37,328,2304,2029,,
4498,The Blue Bird,7,83,Drama|Family|Fantasy,1047,1800s|bird|blue bird of happiness|foreign language adaptation|past,http://www.imdb.com/title/tt0032264/?ref_=fn_tt_tt_1,25,English,USA,Approved,,,1940,6.5,1.37,548,1684,1787,,
4219,Bathing Beauty,8,101,Comedy|Musical,1079,college|teacher|theatrical producer|tutu|wedding,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1,28,English,USA,Passed,2361000,,1944,6.5,1.37,144,1745,1647,,
4458,Batman: The Movie,53,105,Adventure|Comedy|Family,22975,black cat|catwoman|dc comics|penguin|riddler,http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1,155,English,USA,Approved,1377800,,1966,6.5,1.85,0,2024,1772,,
4710,The Kentucky Fried Movie,82,83,Comedy,13915,fake commercial|fake newscast|fake trailer|parody|spoof,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,109,English,USA,R,650000,,1977,6.5,1.85,0,459,1906,,
2811,Caravans,2,127,Action|Adventure|History,524,afghanistan|caravan|rebel|russian|tribe,http://www.imdb.com/title/tt0077296/?ref_=fn_tt_tt_1,8,English,Iran,PG,14000000,1000000,1978,6.5,2.35,76,1184,19,,
3123,Twilight Zone: The Movie,78,101,Fantasy|Horror|Sci-Fi,25613,1940s|1960s|bar|kick the can|remake,http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1,121,English,USA,PG,10000000,29500000,1983,6.5,1.85,0,259,269,,
1052,The Cotton Club,36,123,Crime|Drama|Music,12771,brothers hugging|jazz|jealousy|nudity|parole violation,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,84,English,USA,R,58000000,25900000,1984,6.5,1.85,828,420,77,,
3346,Footloose,60,107,Drama|Music|Romance,51459,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1,113,English,USA,PG,8200000,80000000,1984,6.5,1.85,0,855,778,,
2026,Footloose,60,107,Drama|Music|Romance,51459,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1,113,English,USA,PG,8200000,80000000,1984,6.5,1.85,0,855,778,,
4296,Subway,30,98,Comedy|Drama|Thriller,11031,band|blackmail|safe|subway|train,http://www.imdb.com/title/tt0090095/?ref_=fn_tt_tt_1,45,French,France,R,17000000,,1985,6.5,2.35,739,191,743,,
3324,Crocodile Dundee,35,93,Adventure|Comedy,74743,australian outback|crocodile|female reporter|journalist|new york city,http://www.imdb.com/title/tt0090555/?ref_=fn_tt_tt_1,93,English,Australia,PG-13,8800000,174635000,1986,6.5,2.35,0,1417,746,,
4924,She's Gotta Have It,26,88,Comedy|Romance,4769,female nudity|male model|nudity|rite of passage|sex,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,26,English,USA,R,175000,7137502,1986,6.5,1.85,406,437,2046,,
3287,Child's Play,142,87,Fantasy|Horror,62038,birthday|doll|murder|serial killer|voodoo,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,281,English,USA,R,9000000,33244684,1988,6.5,1.85,0,1176,1269,,
4085,Phantasm II,81,97,Action|Fantasy|Horror|Sci-Fi|Thriller,9502,cemetery|female nudity|mortuary|sphere|tall man,http://www.imdb.com/title/tt0095863/?ref_=fn_tt_tt_1,100,English,USA,R,3000000,7282851,1988,6.5,1.85,812,1630,1587,,
3124,Road House,83,114,Action|Thriller,42987,bikini|cult film|fired from the job|martial arts|violence,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,201,English,USA,R,17000000,30050028,1989,6.5,2.35,0,1042,172,,
3433,The Blood of Heroes,21,90,Action|Sci-Fi|Sport,4792,battle|blood splatter|combat|game|showdown,http://www.imdb.com/title/tt0094764/?ref_=fn_tt_tt_1,43,English,Australia,R,10000000,882290,1989,6.5,1.33,999,1478,305,,
3145,Mo' Better Blues,23,129,Drama|Music|Romance,8295,comeback|friend|jazz|stage|trumpet,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,30,English,USA,R,10000000,16153600,1990,6.5,1.85,720,437,157,,
4420,Killing Zoe,37,99,Crime|Drama|Thriller,17322,bank|bastille day|call girl|childhood friend|drugs,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,93,English,France,R,1500000,418953,1993,6.5,1.85,853,1714,1229,,
1080,The Pelican Brief,43,141,Crime|Drama|Mystery|Thriller,59569,college professor|fbi|president|professor|supreme court,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,89,English,USA,PG-13,45000000,100768056,1993,6.5,2.35,0,211,157,,
