SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE
322981,0,Cash loans,F,N,Y,1,270000.0,1467612.0,58203.0,1350000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.007114
242318,0,Cash loans,M,N,Y,0,112500.0,753840.0,24448.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114
373519,1,Cash loans,M,N,Y,1,202500.0,521280.0,31500.0,450000.0,Family,Pensioner,Higher education,Civil marriage,House / apartment,0.030755
140699,0,Cash loans,F,Y,Y,0,180000.0,1011955.5,43006.5,904500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004
366580,1,Cash loans,F,N,Y,0,81000.0,170640.0,9922.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209
446193,0,Cash loans,M,Y,N,1,135000.0,906615.0,28597.5,688500.0,,Working,Secondary / secondary special,Married,House / apartment,0.008625
436647,0,Cash loans,F,N,N,0,54000.0,364896.0,16200.0,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.011657
150455,0,Cash loans,F,N,Y,0,90000.0,101880.0,10206.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966
254094,0,Cash loans,M,N,Y,1,143847.0,630000.0,16749.0,630000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801
110610,0,Cash loans,M,Y,N,0,292500.0,673875.0,21865.5,562500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228
136540,0,Cash loans,M,N,Y,0,135000.0,755190.0,33394.5,675000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.01885
232969,1,Cash loans,F,N,Y,2,63000.0,1021500.0,36819.0,1021500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.030755
189384,0,Cash loans,F,N,Y,0,76500.0,299772.0,14710.5,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703
289245,0,Revolving loans,M,N,Y,0,90000.0,225000.0,11250.0,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625
192273,0,Cash loans,M,Y,Y,2,238500.0,1005120.0,29520.0,720000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689
451814,0,Cash loans,M,N,Y,1,157500.0,1133748.0,33277.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329
389337,0,Cash loans,F,Y,Y,0,315000.0,1958458.5,51790.5,1750500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.018801
375092,0,Cash loans,F,Y,N,0,112500.0,225000.0,15790.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663
428004,0,Cash loans,M,N,Y,0,81000.0,513531.0,21888.0,459000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329
110981,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006852
132830,0,Revolving loans,M,N,Y,0,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019101
404015,1,Cash loans,F,Y,Y,1,360000.0,640080.0,29970.0,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.022625
230684,0,Cash loans,F,N,Y,0,112500.0,152820.0,9949.5,135000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.020246
124650,1,Cash loans,F,N,Y,0,202500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625
288736,0,Cash loans,M,N,Y,0,112500.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069
184375,0,Cash loans,F,N,Y,0,55800.0,76410.0,4396.5,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329
295628,0,Cash loans,F,N,Y,0,67500.0,544491.0,17694.0,454500.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209
232095,0,Cash loans,F,N,N,1,225000.0,518562.0,22099.5,463500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.018209
202215,0,Revolving loans,F,N,Y,0,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.018029
375195,0,Cash loans,F,N,Y,1,76500.0,601470.0,32760.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003122
207244,0,Cash loans,F,N,Y,0,135000.0,1133748.0,33277.5,990000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663
399201,0,Cash loans,F,Y,Y,2,117000.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966
104759,0,Cash loans,F,N,Y,0,47700.0,314100.0,13963.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329
135747,0,Cash loans,F,N,Y,0,85500.0,276277.5,19777.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.006670999999999999
312782,0,Cash loans,F,Y,Y,0,180000.0,563341.5,29862.0,522000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612000000000002
426834,0,Cash loans,F,N,Y,2,90000.0,450000.0,21780.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663
103653,0,Cash loans,F,N,Y,0,198000.0,1350000.0,39604.5,1350000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.026392
201896,1,Cash loans,F,N,Y,0,112500.0,1170292.5,42165.0,1048500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164
391608,0,Cash loans,F,N,Y,2,180000.0,787131.0,42066.0,679500.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004
236571,0,Cash loans,F,N,Y,1,135000.0,454500.0,14791.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228
301175,0,Revolving loans,M,N,N,1,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.009334
282674,0,Cash loans,F,N,N,2,90000.0,675000.0,28507.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657
360724,0,Cash loans,F,N,Y,0,54000.0,275040.0,10008.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.01885
126741,0,Cash loans,M,N,Y,0,157500.0,178290.0,17631.0,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010032
150409,0,Cash loans,F,N,Y,0,157500.0,601470.0,32760.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622
395707,0,Cash loans,F,N,Y,0,36000.0,106974.0,10548.0,94500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885
382509,1,Cash loans,F,N,Y,2,67500.0,585000.0,28143.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
423204,0,Revolving loans,F,N,Y,1,202500.0,585000.0,29250.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147
416066,0,Cash loans,F,Y,Y,0,247500.0,1245946.5,52920.0,1057500.0,Family,Pensioner,Lower secondary,Married,House / apartment,0.01885
312313,0,Cash loans,F,Y,N,0,225000.0,675000.0,34596.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.019101
176712,0,Cash loans,M,Y,N,0,202500.0,364896.0,19795.5,315000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010006
338558,0,Cash loans,M,Y,Y,1,117000.0,500211.0,28062.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625
305476,0,Cash loans,F,N,N,0,90000.0,508500.0,21541.5,508500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702
273540,0,Cash loans,M,Y,Y,1,135000.0,1314117.0,38551.5,1147500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689
397836,0,Cash loans,F,N,Y,0,157500.0,490495.5,26262.0,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663
211524,0,Cash loans,M,N,N,1,135000.0,588874.5,22329.0,414000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105
374143,0,Cash loans,F,Y,Y,1,112500.0,584766.0,24903.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029
408316,0,Cash loans,F,N,Y,1,180000.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508
365638,0,Cash loans,F,N,N,0,90000.0,373311.0,13963.5,283500.0,,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625
128387,0,Cash loans,F,N,Y,0,90000.0,135000.0,13279.5,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461
103755,0,Cash loans,F,N,Y,0,216000.0,518562.0,20695.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00702
219645,0,Cash loans,F,Y,N,1,108000.0,447768.0,23629.5,405000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.025164
455698,0,Cash loans,F,Y,Y,1,135000.0,640458.0,27265.5,517500.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.020246
147598,1,Cash loans,M,N,Y,0,180000.0,327024.0,21420.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.002506
209868,0,Cash loans,F,N,Y,0,135000.0,327024.0,11875.5,270000.0,Family,Pensioner,Higher education,Married,House / apartment,0.00733
450198,0,Cash loans,F,N,Y,1,162000.0,688500.0,36810.0,688500.0,Unaccompanied,Working,Incomplete higher,Separated,House / apartment,0.025164
229244,0,Cash loans,F,Y,Y,0,225000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00823
402660,0,Cash loans,M,N,Y,0,202500.0,526500.0,49225.5,526500.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.006629
338678,0,Cash loans,M,Y,Y,1,112500.0,295776.0,21654.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029
288309,0,Cash loans,F,N,Y,0,157500.0,700830.0,22738.5,585000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.008019
368717,0,Cash loans,F,N,Y,0,247500.0,526491.0,26878.5,454500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.00823
243809,0,Cash loans,F,N,Y,0,162000.0,545040.0,31419.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018029
313607,0,Cash loans,F,N,Y,0,144000.0,652500.0,31518.0,652500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663
293906,1,Cash loans,F,N,Y,1,175500.0,432661.5,29398.5,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755
296502,0,Cash loans,F,N,Y,0,247500.0,497520.0,46170.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
104550,0,Cash loans,F,N,Y,0,78750.0,521280.0,23089.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006629
136306,0,Cash loans,F,Y,Y,0,135000.0,409500.0,24745.5,409500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008625
222664,0,Cash loans,F,N,N,0,54000.0,254700.0,20119.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755
272849,1,Cash loans,F,Y,N,2,112500.0,900000.0,46084.5,900000.0,Family,State servant,Higher education,Married,With parents,0.006296
124250,0,Cash loans,F,N,Y,0,94500.0,235053.0,23026.5,220500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.009334
385954,0,Cash loans,F,N,N,0,67500.0,808650.0,23643.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.015221
275220,0,Cash loans,F,N,Y,0,180000.0,225000.0,15349.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018634
353924,0,Revolving loans,F,N,N,0,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.030755
172588,0,Cash loans,F,Y,N,0,117000.0,675000.0,24246.0,675000.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.031329
149193,0,Cash loans,F,N,N,0,135000.0,675000.0,19867.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018209
426940,0,Cash loans,M,Y,Y,0,112500.0,237024.0,15970.5,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.018029
433425,0,Cash loans,M,Y,Y,0,180000.0,675000.0,26284.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209
118762,0,Cash loans,M,N,N,0,117000.0,755190.0,32125.5,675000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.00496
428179,0,Cash loans,M,Y,N,0,135000.0,755190.0,31995.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002
368972,1,Cash loans,F,N,Y,1,360000.0,601470.0,32760.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164
275194,0,Cash loans,M,N,N,1,202500.0,1006920.0,54621.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508
229982,0,Cash loans,F,N,N,2,40500.0,225000.0,10953.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018209
179858,0,Cash loans,M,N,Y,0,225000.0,497520.0,53712.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.04622
393253,0,Cash loans,F,N,Y,0,135000.0,247500.0,13950.0,247500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392
232605,0,Cash loans,F,N,Y,0,90000.0,518562.0,20695.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.019101
413315,0,Cash loans,F,N,N,2,117000.0,454500.0,21996.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689
432219,0,Cash loans,M,N,Y,0,225000.0,746280.0,59094.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508
425293,0,Revolving loans,F,N,Y,0,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461
190457,0,Cash loans,M,Y,N,0,157500.0,1125000.0,44617.5,1125000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792000000000004
299717,0,Cash loans,M,Y,N,2,157500.0,450000.0,24543.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.010006
116605,0,Revolving loans,F,Y,Y,1,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329
104437,0,Cash loans,F,N,Y,1,112500.0,1303812.0,42057.0,1138500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029
364209,1,Cash loans,M,N,Y,1,450000.0,1125000.0,36423.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
101166,0,Revolving loans,F,Y,N,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.020713
110270,0,Cash loans,F,N,Y,0,108000.0,308133.0,16843.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329
302247,0,Cash loans,M,Y,N,0,121500.0,526491.0,18909.0,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246
452583,0,Cash loans,F,N,N,0,67500.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175
187759,0,Cash loans,F,N,N,0,135000.0,592560.0,32274.0,450000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084
416178,0,Cash loans,F,N,N,0,202500.0,263686.5,27819.0,238500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.072508
261110,0,Cash loans,M,Y,Y,0,135000.0,260640.0,27499.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007273999999999998
422484,0,Cash loans,F,Y,Y,1,265500.0,341280.0,21807.0,270000.0,Unaccompanied,Working,Higher education,Married,With parents,0.01885
450340,0,Cash loans,F,Y,N,0,157500.0,1125000.0,41823.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.015221
331364,0,Cash loans,F,N,N,0,90000.0,225000.0,26703.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246
424952,0,Cash loans,F,N,N,0,135000.0,298512.0,19948.5,270000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.020246
